,Min,nb_ecole_1kms,nb_ecole_3kms,nb_ecole_5kms,nb_ecole_10kms,nb_ecole_20kms
30365,0.2123701310956879,23,168,303,557,1013
30366,0.3134448823010222,13,194,486,751,1001
30367,0.1568664281500986,69,330,897,2671,5779
30368,0.3200439495170034,17,85,115,184,292
30369,0.1472158376043121,39,245,586,2203,5225
30370,0.2968838127573551,30,246,846,2559,5466
30371,1.7321460181741093,0,3,7,53,157
30372,0.0129145864417491,30,428,1220,2879,5766
30373,0.1553952632663373,88,468,1036,2824,5650
30374,0.4677676844921266,1,8,29,58,206
30375,0.7552653050584207,10,250,740,2584,5453
30376,0.9490001935136652,1,9,24,126,449
30377,0.1538659816413681,1,1,8,40,112
30378,0.4160354895548857,1,1,2,21,55
30379,1.2305268815438195,0,4,9,32,149
30380,0.2352132720136127,14,26,32,64,116
30381,0.2366873491226497,16,91,122,179,281
30382,0.1939282647808047,37,146,286,512,705
30383,0.661106508085993,2,6,8,34,151
30384,0.1405959669598494,15,70,161,477,1924
30385,0.1130520662513489,11,76,199,416,1635
30386,0.1698647404268513,9,149,381,1944,5083
30387,0.47393069310648,9,17,30,83,406
30388,2.2211905067953244,0,6,38,93,150
30389,1.033572493090071,0,2,3,16,68
30390,0.4280449230641451,11,114,314,1435,5015
30391,0.0556687752955232,20,86,101,150,308
30392,2.0548305415975934,0,3,4,8,37
30393,0.1049011887573265,33,293,711,2679,5454
30394,0.9281635607525416,1,2,3,13,59
30395,0.21735744971985,3,5,5,16,91
30396,0.3056934903533819,6,37,40,48,93
30397,0.110668928959905,26,208,535,2073,5375
30398,0.415680845090187,7,8,8,34,201
30399,0.7673789126523523,3,14,19,38,130
30400,0.1264980167851139,44,255,730,2536,5514
30401,0.1122214306080191,34,287,840,2676,5500
30402,0.2224682682197746,8,30,49,91,308
30403,2.3287182388483965,0,1,2,25,163
30404,0.4201746128830715,1,3,5,53,210
30405,0.0502281900257942,13,53,78,97,153
30406,2.097132386619593,0,6,44,93,150
30407,0.2920960514641126,4,37,95,183,346
30408,4.608109416136965,0,0,1,9,51
30409,1.496729934675841,0,4,15,113,256
30410,1.2803251827299509,0,19,72,349,2245
30411,0.1706437810490941,21,231,666,2373,5352
30412,0.0759038189705311,52,423,978,2863,5650
30413,0.1007895389075983,34,321,753,2742,5483
30414,0.3976757946506535,14,45,57,169,553
30415,0.0907649578273538,31,165,288,520,706
30416,0.7647344297658597,1,3,10,42,190
30417,0.0852284144808342,10,44,62,174,556
30418,0.124648078104197,5,42,69,106,215
30419,0.5713606109694214,18,198,434,800,1133
30420,0.0788471949970984,15,53,97,173,418
30421,0.0287978223249174,19,105,134,179,315
30422,0.6055914311940579,2,2,7,35,79
30423,0.1751068357750816,3,14,63,185,335
30424,0.1643030255908791,33,134,195,311,424
30425,0.6456289185328045,1,1,2,12,94
30426,0.3895071521072967,11,70,155,523,2298
30427,0.6296076822246697,3,4,4,12,70
30428,1.0778771477859903,0,2,5,25,86
30429,0.6005138765270872,1,3,5,42,257
30430,0.4552571475211485,5,12,17,31,96
30431,0.1946655600609183,59,389,964,2721,5821
30432,0.0737201219037411,34,157,290,492,760
30433,0.2470801878793327,2,8,14,88,173
30434,0.5245464030633302,4,8,37,192,672
30435,0.5370322680462845,5,57,72,101,190
30436,0.2254123752950735,14,62,65,86,167
30437,0.3457259295632293,2,14,32,160,697
30438,0.075217584941982,13,17,25,55,264
30439,0.7457609885621506,2,4,10,66,113
30440,0.1105981500709032,17,136,389,1692,5137
30441,0.4131706381011767,11,31,49,88,306
30442,0.1784325319362291,1,3,4,13,83
30443,0.7469777056754755,1,48,134,231,311
30444,0.2721026725771865,20,103,278,985,4000
30445,0.3013077505810932,7,45,67,191,576
30446,0.4823390736992943,7,32,52,110,675
30447,0.2092008914442296,7,59,156,756,3927
30448,0.331390206750878,14,82,125,171,270
30449,0.7938566020112626,5,16,57,346,992
30450,1.124683540654159,0,4,4,38,140
30451,1.6877857726810228,0,1,6,57,319
30452,0.3018453928962905,1,2,7,66,106
30453,0.761656985234263,2,2,4,20,90
30454,0.0948842598407711,18,120,239,347,562
30455,0.9771340777606856,1,3,16,80,151
30456,0.1575876959779278,64,423,1018,2867,5640
30457,0.2027808407624809,2,8,26,61,386
30458,0.1890367640968054,10,27,29,44,79
30459,0.4286699409152643,10,132,377,1387,4663
30460,0.1078217450659132,19,130,325,1379,4960
30461,0.1433514675431934,41,161,224,334,533
30462,0.4666961443112357,2,3,9,40,182
30463,0.907267935759859,1,1,2,20,51
30464,0.0589547106015712,18,49,55,83,158
30465,0.6114662677285876,2,2,3,25,147
30466,1.1068798206466912,0,3,17,111,189
30467,0.0925633481541341,24,393,1197,2861,5769
30468,0.8283202844927207,1,2,4,25,44
30469,0.6660237735024122,2,7,9,29,79
30470,0.2134047318566836,15,91,169,543,1698
30471,0.9971991154827392,1,2,2,8,30
30472,0.4820518883854541,17,94,116,149,208
30473,1.030882912487816,0,1,1,19,52
30474,0.332864117591382,8,24,30,49,102
30475,0.3881725177821822,9,15,22,39,142
30476,0.6487795386628932,1,5,8,75,212
30477,0.2483588637684131,6,53,68,131,436
30478,0.3367498969625413,10,17,24,65,329
30479,0.116606763784565,66,390,994,2892,5648
30480,1.5581024408566029,0,1,2,18,115
30481,0.0484686863901347,11,87,119,188,281
30482,0.8516165502031575,1,10,13,26,52
30483,1.082359397565556,0,14,57,261,410
30484,0.0998379264856826,30,158,281,485,758
30485,0.8127361841317464,1,13,27,41,90
30486,3.814934706096136,0,0,3,12,38
30487,0.1789506206914318,32,246,615,2439,5344
30488,0.0217023819872244,46,451,1212,2911,5830
30489,0.0623190742671913,71,487,1112,2842,5802
30490,0.2502685266141339,53,399,948,2707,5766
30491,0.2346808383323615,4,7,11,32,178
30492,0.1098754385158742,17,45,122,231,322
30493,0.4221414713188645,13,125,347,1347,4610
30494,0.066589559881006,4,4,10,42,307
30495,1.0838035243284494,0,1,8,57,340
30496,1.429573455580732,0,1,4,18,97
30497,0.0460100972639755,66,504,1105,2839,5799
30498,1.3920793346269396,0,1,3,23,52
30499,0.7343270924010289,1,7,20,191,1567
30500,0.5578886161913246,7,32,50,60,108
30501,1.744312331120333,0,4,4,61,85
30502,0.2336041311856486,18,130,409,1510,4819
30503,1.052793464473958,0,4,23,62,272
30504,0.6186629995509826,1,2,5,24,79
30505,1.0209650028661232,0,5,5,12,41
30506,0.4030701524210806,1,4,9,58,262
30507,0.627750385713881,1,1,5,19,193
30508,0.6139799650976934,3,4,43,174,283
30509,0.5205023054941855,2,6,9,35,158
30510,0.4656576864524795,3,5,33,236,344
30511,0.4774041190950007,17,114,193,251,356
30512,0.4915430110503051,10,125,458,1983,5143
30513,0.1860329198605288,16,148,273,424,563
30514,0.2975362207593575,2,3,11,24,123
30515,0.4802188633349501,3,4,4,13,80
30516,0.3077688250916025,14,45,56,171,564
30517,0.2565684855535119,6,6,10,65,283
30518,1.3173386174551729,0,11,45,190,645
30519,0.570046427488361,3,16,36,169,656
30520,0.3855236403249554,2,13,37,135,267
30521,0.0400205325847256,47,268,588,2264,5241
30522,0.2949441154738091,16,36,61,204,1034
30523,0.4746485884056658,21,148,327,1410,5016
30524,2.0035775858850777,0,2,8,27,83
30525,3.517460669921846,0,0,4,10,56
30526,1.5705658846390809,0,13,61,151,438
30527,0.5391756960360331,2,5,9,27,77
30528,0.3681347312005386,1,3,12,78,254
30529,1.7350577345594111,0,2,10,33,100
30530,0.4754733318684686,6,15,19,41,179
30531,0.6211272030508347,6,15,19,41,175
30532,0.1696069459203346,13,17,20,38,152
30533,0.6668608655875494,4,31,109,207,407
30534,1.0700612653044528,0,2,5,29,193
30535,0.2575673977206136,4,38,78,364,1155
30536,1.5876814516936455,0,1,3,8,80
30537,0.2654201089937767,1,3,10,86,420
30538,1.1445987018651054,0,3,3,6,45
30539,0.7559916467743651,3,7,58,240,423
30540,0.1718534626728635,33,192,424,835,1133
30541,0.5263983010000575,1,4,9,26,150
30542,0.1275321039476729,15,76,125,170,271
30543,0.2733842111594676,6,7,16,26,46
30544,0.8197118275175515,1,14,35,203,913
30545,0.4778133031504538,19,100,116,189,449
30546,0.2154485255970257,9,11,14,27,68
30547,0.4713907978131512,10,43,73,200,520
30548,0.3602119005978941,42,334,942,2660,5527
30549,0.2494516992420314,16,91,178,677,3666
30550,0.1679322254905114,5,12,14,30,84
30551,1.1080642732281702,0,4,8,18,57
30552,1.6264963722290755,0,5,9,29,135
30553,0.3383648727329194,5,12,18,36,70
30554,1.6115384166328814,0,4,6,27,157
30555,0.5480880807479419,3,4,12,43,203
30556,0.1697933963850919,26,116,162,242,302
30557,0.4743738823739086,9,62,156,575,3252
30558,0.0711056131706813,9,37,51,67,109
30559,0.689972064220885,2,21,32,50,302
30560,0.3983339156414881,13,110,343,1541,5039
30561,0.2848517042829223,2,2,9,21,144
30562,0.7609811656795743,2,2,2,2,4
30563,0.8169136482974508,4,38,83,111,166
30564,2.4666661409328228,0,2,4,19,135
30565,0.1391673669368397,5,9,36,115,204
30566,0.5885185993164999,1,3,6,64,125
30567,1.6182412318911874,0,7,33,53,131
30568,0.1394166923865563,14,84,280,1298,4826
30569,1.4743124909828864,0,1,2,3,36
30570,0.2312761903393096,14,37,46,65,136
30571,0.1663057524584725,20,103,176,232,303
30572,0.2032865777518364,5,10,18,45,145
30573,0.2767470086137955,2,10,21,77,361
30574,0.4167780781395745,3,6,31,104,629
30575,0.0957004507129495,8,10,11,19,56
30576,0.1410360527453381,26,138,206,311,425
30577,0.4093399752092023,5,9,12,27,95
30578,0.5499029139479464,3,18,30,126,195
30579,0.1756405715298472,7,41,120,485,2859
30580,0.5954929541408549,6,58,143,215,306
30581,0.7522943369801526,9,87,165,245,366
30582,0.6910088486496553,4,47,57,109,495
30583,0.2317618882369704,5,37,89,183,347
30584,0.1862139686559171,2,36,53,58,81
30585,1.41258976318051,0,12,12,18,71
30586,0.0446526291581258,7,13,18,88,216
30587,0.2961903782944261,27,44,61,93,183
30588,0.4401930918872835,5,79,287,1340,4747
30589,0.5186949211052954,6,6,6,21,117
30590,0.1829004307110371,12,75,243,1191,4794
30591,0.2524475077950887,10,27,32,66,119
30592,0.2692107336825378,4,5,5,15,67
30593,0.0958340499812362,33,178,425,1451,4765
30594,0.4121399955727833,9,60,171,745,3910
30595,0.8796595553601599,3,3,5,19,43
30596,0.2390243967101475,28,208,562,1920,5090
30597,0.66330103007541,2,20,48,83,150
30598,0.7231601407690144,1,3,7,24,32
30599,0.1266759825697194,23,72,100,189,390
30600,0.7759423241776288,4,8,15,71,249
30601,0.3987886989530088,1,3,5,46,103
30602,0.2875568881180343,22,166,306,555,1016
30603,0.3490960507670839,8,32,94,231,747
30604,0.15841362300544,17,110,163,198,271
30605,0.4445253802798143,2,2,2,7,31
30606,0.1878119487044389,2,14,42,225,462
30607,0.5157480288462495,3,9,28,175,357
30608,0.4075591956029565,5,41,105,222,462
30609,0.8641015229776866,1,7,7,25,161
30610,0.3454056581644499,14,45,57,168,559
30611,0.5085476982025251,7,24,35,45,77
30612,0.4468983556750031,2,10,19,47,145
30613,0.1397584639041863,12,41,46,89,183
30614,0.3246016419712116,15,145,378,1563,5197
30615,0.088833375236147,27,167,286,492,759
30616,0.6367106430280389,3,3,4,13,111
30617,0.1523613826237533,4,94,264,1093,4235
30618,0.7985305859363876,1,3,4,20,126
30619,0.2600710599177435,8,18,25,37,129
30620,0.4346927461476169,6,130,424,1658,4732
30621,0.2412984258416345,15,167,497,1895,5394
30622,0.1789475463317881,24,147,292,515,711
30623,0.2528676256895836,3,6,9,31,240
30624,0.1225906108495173,17,64,89,147,239
30625,0.1604805427154684,23,46,90,192,347
30626,0.3061799775888577,13,138,243,365,529
30627,0.301904240944927,6,32,41,58,118
30628,0.1635327202820953,9,29,33,55,93
30629,0.8078569603049968,2,11,13,18,239
30630,0.5727699107922349,4,4,4,14,30
30631,0.2878551147362,10,33,116,351,500
30632,1.0622772231220965,0,3,17,45,214
30633,1.0081988074853852,0,2,7,32,299
30634,0.4275077397602088,2,13,39,57,110
30635,0.3315767214607295,8,14,15,28,104
30636,0.5021228935456281,1,1,2,32,106
30637,2.606791160175657,0,1,1,9,61
30638,0.1667912288304854,2,4,5,13,31
30639,0.1185221379738098,30,167,366,1373,4724
30640,0.7003387316808013,3,18,51,256,1089
30641,5.164346688339658,0,0,0,12,59
30642,0.7448895839511736,3,11,23,148,361
30643,0.3573725401191198,12,32,76,342,1375
30644,0.5848557607937552,3,6,10,58,243
30645,0.3405702585848771,14,80,158,562,3214
30646,0.1668689968842861,4,4,6,39,277
30647,0.2146367255175131,32,258,675,2439,5337
30648,0.7042170599024894,6,45,63,85,184
30649,0.0531620281871963,39,405,840,2614,5780
30650,0.1934399349846768,32,161,431,817,1139
30651,0.8804240946025618,3,5,18,91,162
30652,0.4203813935604286,7,23,41,104,631
30653,0.9688277374327116,1,1,3,7,95
30654,0.3753498117542009,3,5,13,53,383
30655,1.445538010774431,0,24,51,65,106
30656,0.5454954514237148,3,21,47,282,707
30657,0.6063157602924687,4,15,28,52,160
30658,0.2722490192943596,22,96,190,440,851
30659,2.7117725543982893,0,2,4,20,111
30660,0.3068745400205517,16,89,115,178,415
30661,0.2037946008114964,10,32,36,45,76
30662,0.3198710348171766,20,62,80,127,205
30663,1.0577943965829686,0,2,4,15,91
30664,1.0038756728619938,0,5,7,12,40
30665,1.0202126996953826,0,4,4,24,114
30666,0.5006988595175453,8,17,22,30,56
30667,1.0930689913091782,0,5,22,66,309
30668,0.4360880387999217,21,92,163,245,368
30669,0.2566552929008015,21,63,77,101,156
30670,0.1567969722492869,35,131,249,324,451
30671,0.6402395401183232,1,3,6,43,101
30672,0.715478599661333,3,43,160,337,553
30673,0.4409447812946323,6,11,14,25,64
30674,0.5464818548464961,6,22,41,126,339
30675,0.4094804754168784,6,7,9,20,56
30676,0.5301480925170912,12,136,240,366,529
30677,1.297778152744478,0,10,26,106,572
30678,0.1922000017053806,11,22,26,55,160
30679,0.1977785052391894,20,158,417,1898,5349
30680,0.1361326036971882,26,261,717,2290,5626
30681,0.6384126480718915,2,3,3,8,77
30682,0.7430259627372797,1,1,1,10,44
30683,0.5178051202315537,13,158,448,1716,4847
30684,0.5233021124803818,4,5,7,20,91
30685,0.7577224562231564,1,1,4,19,47
30686,0.107909911375083,28,134,210,314,424
30687,0.1203491283125177,18,94,119,178,291
30688,0.2808001157988812,10,111,304,1172,4617
30689,0.2709722553100459,15,105,336,683,921
30690,0.7709919005327832,3,3,5,13,124
30691,0.2073434294750599,5,19,23,39,107
30692,0.1192412258928193,21,128,158,234,372
30693,0.1378978553217558,25,51,52,74,143
30694,0.7984140461164579,2,4,15,36,143
30695,1.511480831343505,0,4,10,35,105
30696,0.3805577086620048,13,94,197,372,1490
30697,1.2878389493105418,0,5,28,118,770
30698,0.0894713285367052,45,420,983,2862,5642
30699,0.638135684498747,1,10,15,116,407
30700,1.0704490990255808,0,34,120,479,770
30701,0.123082167564033,12,26,28,43,83
30702,0.7979736894683058,1,1,2,8,76
30703,0.1694333375173647,9,28,35,47,78
30704,0.0957920942074899,29,134,241,332,459
30705,0.2638214856079687,16,44,48,72,148
30706,1.581622206300557,0,3,7,42,99
30707,0.516174824953618,11,53,169,720,3332
30708,0.525809382868196,4,27,45,56,310
30709,0.108715674149205,5,6,10,186,428
30710,0.3758717411240067,3,7,9,24,58
30711,1.6035202127412125,0,5,34,114,310
30712,0.9075597592206608,2,5,11,23,127
30713,0.2207650359080659,24,324,872,2694,5529
30714,0.1843016693573182,31,166,286,491,754
30715,0.6648971945235969,1,8,35,63,125
30716,0.845639384395549,2,3,7,19,101
30717,0.7348531279400997,5,10,29,189,298
30718,1.3830562254350502,0,3,10,21,121
30719,0.8378005740506514,1,4,25,75,133
30720,0.2548732556677281,11,29,34,51,325
30721,1.09611511945366,0,2,2,20,46
30722,0.4003743003916789,2,9,26,62,200
30723,0.364105276177635,1,1,6,65,424
30724,0.083206775891144,62,487,1135,2861,5822
30725,0.1167373353627178,1,1,1,2,35
30726,1.3203629315149423,0,3,5,30,130
30727,1.299209224298394,0,6,9,22,112
30728,0.2244623235206835,11,43,82,191,351
30729,0.4856941656505582,8,19,26,42,104
30730,0.0750149809354178,41,253,831,2635,5564
30731,0.3064423183671205,11,33,45,69,242
30732,1.2375253439325764,0,3,17,33,139
30733,0.3914358678947022,1,9,21,59,275
30734,0.2077683922934624,28,143,207,311,421
30735,0.7204354585711943,4,33,38,59,131
30736,0.8530003550966804,2,2,4,27,105
30737,0.1243947233873182,28,130,250,324,445
30738,0.2776553820381896,13,109,321,1219,4783
30739,0.2745296423500977,3,3,15,43,176
30740,1.7022925738509669,0,4,10,14,62
30741,0.8182221530555058,2,7,36,123,174
30742,1.374317108873408,0,35,129,309,457
30743,0.3641952577070522,2,5,38,56,167
30744,0.8100121638905621,4,84,180,690,3646
30745,0.0652735121395055,46,327,785,2736,5495
30746,1.071645731177919,0,8,24,131,1104
30747,0.2635735201535814,14,54,144,937,3834
30748,0.1032247970385468,1,1,2,18,103
30749,0.8588781835034133,1,3,4,26,142
30750,0.2367896353918194,2,2,4,7,37
30751,0.7952578914054163,1,63,169,398,568
30752,1.207776447132756,0,3,8,55,99
30753,1.3897138724317295,0,5,10,35,150
30754,0.5820068331562959,2,19,20,38,114
30755,0.3091591640749668,29,179,462,2149,5221
30756,0.2954182154785619,33,207,623,2373,5293
30757,0.4276914593657465,8,10,10,14,51
30758,0.427500921551229,16,97,169,247,369
30759,0.3330060124292193,3,31,56,116,1072
30760,0.329491446588055,15,89,117,175,415
30761,1.3106716874219655,0,1,1,5,27
30762,0.1791012531495455,26,78,156,652,3474
30763,0.2926889145824488,10,24,29,39,80
30764,0.2803778449990109,24,132,217,312,422
30765,0.910847865444148,1,4,5,9,31
30766,3.099484776347884,0,0,1,10,55
30767,0.8034715674578498,1,1,4,18,98
30768,0.1538484225575078,9,20,24,34,79
30769,0.804174042303191,2,11,13,76,830
30770,0.3576202634226249,25,49,61,82,162
30771,3.117280581831476,0,0,1,20,48
30772,0.3748991648484676,20,203,433,803,1135
30773,1.0963616806807823,0,3,8,30,142
30774,1.1104006321269588,0,39,135,336,552
30775,0.3996646644949366,19,122,168,205,272
30776,0.0284269839622194,9,15,15,23,97
30777,0.2557921179421354,4,4,9,64,195
30778,0.0950008614056548,24,164,304,561,1013
30779,0.5141325247453643,10,30,38,99,246
30780,0.2098999022122946,27,221,532,1998,5121
30781,0.255013918752235,92,531,1061,2828,5729
30782,0.3655758075823284,12,19,24,44,109
30783,0.056654806070664,63,372,837,2584,5739
30784,1.2410502867030968,0,30,74,179,560
30785,0.6090123864856223,7,45,140,448,1558
30786,3.320119623795291,0,0,5,31,120
30787,0.1507066082043194,16,94,206,368,1492
30788,0.4062811922657284,5,43,151,326,511
30789,0.5759359617886637,1,1,5,21,120
30790,0.2763448614701281,4,15,38,121,345
30791,0.138532231947031,9,70,122,253,362
30792,0.2684382179465561,22,161,486,1740,5285
30793,0.2558056636038597,23,46,90,187,344
30794,1.052318737348613,0,2,9,42,291
30795,0.8429598833783949,1,5,8,31,429
30796,0.3262887131018029,10,47,132,655,3326
30797,0.1687866105467214,1,2,2,6,41
30798,0.7463499433333061,2,12,13,49,253
30799,0.4427727791415147,5,25,70,215,348
30800,0.5407260969909526,4,51,67,90,144
30801,0.1790398351527868,55,505,963,2808,5717
30802,0.7526932723218306,2,5,10,45,113
30803,0.0133174176266583,17,69,92,140,246
30804,0.1165590212825625,31,343,903,2682,5523
30805,1.3345240628098007,0,2,3,18,111
30806,1.1202797860224722,0,110,290,630,880
30807,0.0416285914069275,79,523,1045,2843,5751
30808,0.1126085976986276,12,133,336,1442,5098
30809,0.0756818126656667,32,136,195,313,426
30810,0.3864106740931969,13,91,117,176,414
30811,0.124032979052288,26,66,72,113,239
30812,0.3473151543519263,2,5,10,49,109
30813,1.4076495959109625,0,1,4,21,88
30814,0.8062625579911044,1,2,11,60,141
30815,0.8587761684410306,1,4,7,20,88
30816,0.2638839568301367,1,5,6,33,60
30817,0.6638183968530066,1,5,21,135,1366
30818,0.0782272711782034,19,127,237,336,455
30819,0.3183254733042797,5,17,20,31,56
30820,0.1808510809682606,23,143,513,2194,5479
30821,0.6619291480571262,1,4,9,25,146
30822,1.114910101483909,0,1,1,3,29
30823,1.2058577576752578,0,7,8,17,56
30824,0.5655679208237858,3,21,78,208,1170
30825,1.0022810491219891,0,13,44,88,250
30826,0.7289654144269889,2,2,4,29,114
30827,0.7011248305474029,7,26,31,54,105
30828,1.013151132578061,0,5,22,323,934
30829,0.4210097031879427,1,7,10,42,203
30830,0.4689148217460716,11,20,24,52,150
30831,0.1751790187834419,23,46,90,189,344
30832,0.1411186606007207,19,124,372,1740,5117
30833,0.9595013179842004,2,4,6,9,59
30834,0.6862827308836238,1,59,70,100,193
30835,0.8943070093010346,1,3,13,101,490
30836,1.3659462244577978,0,27,32,51,100
30837,0.1055601756119624,54,241,428,721,963
30838,0.3508357783951245,3,5,7,25,182
30839,0.096613251521173,16,37,103,228,316
30840,0.6812486593858433,3,26,40,85,249
30841,0.83479409447539,1,2,4,31,111
30842,0.5433155965594421,3,3,10,97,157
30843,0.2415410977272624,41,463,1223,2919,5790
30844,0.2545348145392,32,358,1014,2860,5621
30845,1.4484921698472444,0,1,1,4,33
30846,0.3302772864833927,5,24,37,144,371
30847,0.2126950201299382,29,157,291,492,759
30848,0.6036307265817353,1,13,34,96,419
30849,0.190848265234245,29,277,751,2358,5622
30850,1.915522972920992,0,6,12,34,141
30851,0.1136551676224896,2,8,32,175,303
30852,0.3708235446502436,4,27,133,416,713
30853,0.3721388727190268,1,2,9,30,145
30854,0.5613783308541034,2,36,37,70,135
30855,0.6515323848707433,1,21,35,141,354
30856,0.3036517796651148,10,19,26,41,93
30857,0.2673567850747961,5,35,54,296,1590
30858,0.8664278503648148,2,6,13,57,249
30859,0.0236287949863966,12,29,48,113,989
30860,0.3566996169738258,41,424,1153,2882,5748
30861,0.5779956553360709,5,15,40,228,629
30862,0.3992328503560317,10,46,123,309,490
30863,0.1147125770540074,15,108,342,1292,4742
30864,0.8927075768467831,1,3,7,27,65
30865,0.0507328723338342,15,79,283,1262,4809
30866,0.3788722868536771,4,7,16,47,528
30867,0.5355447950479163,9,37,99,326,571
30868,0.4630045138944967,22,136,391,1460,4782
30869,0.0449903173754859,14,66,73,100,199
30870,0.216658463812804,30,430,1239,2911,5785
30871,0.6716761054845172,2,3,23,82,396
30872,0.3815356507948367,5,6,36,106,194
30873,0.4780167132670287,1,1,3,9,91
30874,0.683664213616721,3,7,8,23,94
30875,0.2626921067806032,43,312,696,2581,5434
30876,0.3363708235715492,23,83,96,137,246
30877,0.2213258478701754,11,71,120,362,1274
30878,0.1216008840844615,1,18,53,296,534
30879,0.1716668543544368,9,70,120,176,414
30880,0.1852882306008305,28,142,239,335,458
30881,0.4316538992299277,8,28,31,50,257
30882,0.3755699588035178,1,10,16,27,74
30883,0.5870187149872506,1,1,9,27,126
30884,0.0419031506087279,4,48,59,72,135
30885,0.4198387343743749,3,7,10,38,76
30886,0.5108196508148636,2,2,4,13,84
30887,0.6849022103162901,1,5,15,35,167
30888,1.0832322760415398,0,28,50,85,179
30889,0.2360365829597349,3,4,5,50,109
30890,0.3419187161490484,11,377,1061,2831,5686
30891,0.3359084965097328,42,422,1160,2881,5751
30892,0.2303476578582538,2,10,33,137,318
30893,0.5507182713687908,10,29,37,55,113
30894,0.5593177504225687,8,86,165,245,366
30895,0.0952806588899457,4,7,18,52,102
30896,4.439107639572027,0,0,2,12,43
30897,0.9903301100007752,1,9,13,24,180
30898,1.7934376743108686,0,1,4,23,64
30899,0.1595921832004303,67,430,1026,2866,5683
30900,0.9120453099301778,1,6,13,38,135
30901,0.4578034416288268,2,3,5,64,212
30902,0.1138467300460206,16,69,163,487,1747
30903,0.4148638280577945,6,29,32,56,95
30904,0.1086056003838679,6,25,29,47,97
30905,1.608412695235267,0,3,6,14,80
30906,0.4747388271973031,3,12,48,171,392
30907,0.2690434832825867,5,44,121,351,501
30908,1.1009074053239192,0,2,4,13,134
30909,0.3254545027034606,6,63,152,322,446
30910,0.0662348878200881,3,7,13,29,102
30911,0.1206056082448958,36,337,767,2727,5486
30912,0.0394951502814841,46,452,1206,2909,5829
30913,0.3139326836955703,17,105,135,177,317
30914,0.7759758788369462,2,2,7,63,201
30915,0.0880642094938385,24,92,117,152,207
30916,0.1638318257062297,9,14,21,34,163
30917,0.9033572479672588,2,17,20,36,124
30918,0.4688533722806043,14,96,111,172,396
30919,0.2403468506007825,50,399,1177,2856,5781
30920,0.7094993220152797,2,4,29,39,105
30921,0.3883045248190029,3,14,17,43,96
30922,0.2575342473192514,1,3,15,25,95
30923,0.4200022074627987,1,2,4,17,51
30924,0.4071122190104438,13,141,327,1632,5188
30925,0.0471825300288626,13,57,61,73,99
30926,0.4319170619703419,13,128,342,1311,4565
30927,0.9602590633345508,4,43,146,473,760
30928,0.2780163387309834,26,101,167,204,272
30929,0.2863161146856819,9,74,226,483,729
30930,0.2300298303231415,6,12,20,29,83
30931,1.1723890574307163,0,2,2,10,60
30932,0.6427139396079503,2,8,17,169,322
30933,0.0750108437761026,29,160,290,488,756
30934,1.0609116108690664,0,9,28,155,751
30935,1.150706900224971,0,18,49,83,148
30936,0.4525533209826797,7,23,31,50,98
30937,2.2777871492986854,0,2,12,91,136
30938,1.0271425615577976,0,76,113,160,390
30939,0.20753675055957,16,41,82,242,649
30940,1.4187759903636183,0,5,5,9,28
30941,1.121708613618796,0,6,11,29,154
30942,0.2598591850847829,9,34,55,68,109
30943,0.9732862276793264,1,2,9,30,109
30944,0.4469500007545173,1,10,19,192,288
30945,2.666746099524352,0,1,2,8,50
30946,0.0723824024142758,35,236,801,2602,5541
30947,0.1375147924683695,38,165,230,352,537
30948,0.127514287246697,28,360,1064,2872,5659
30949,0.1208712630146768,52,463,1110,2827,5828
30950,0.3783527550302123,4,6,9,22,128
30951,0.2533100113563125,18,83,115,186,343
30952,1.981338738196342,0,2,2,19,77
30953,0.468874943327067,2,9,13,29,138
30954,0.3328637782983282,18,69,92,143,239
30955,0.5938752450463469,2,2,2,10,72
30956,0.5059988092427252,3,9,20,101,890
30957,0.8091232531146955,2,9,10,15,22
30958,0.3162582383475431,6,74,232,516,677
30959,0.6890747098808933,2,9,33,210,1101
30960,0.3226077725092618,8,28,69,218,744
30961,0.4890229945618081,5,29,34,52,339
30962,0.1698135903227049,26,130,196,310,424
30963,0.5842052029376203,7,39,91,170,265
30964,0.5771864677776094,1,9,11,13,20
30965,1.7381809047439003,0,2,2,8,49
30966,0.5855136013394555,2,3,6,22,57
30967,0.3569885942787185,2,8,11,32,95
30968,0.5578958767333257,1,17,26,48,112
30969,0.108316596564523,42,259,621,2389,5307
30970,0.3764393378008349,5,25,57,157,714
30971,1.2665624432982734,0,2,3,7,38
30972,1.2935316643170294,0,13,19,25,44
30973,0.1917703069180887,9,42,57,103,469
30974,0.5670395682496823,2,4,12,35,79
30975,0.2436874096808943,5,7,10,32,258
30976,0.3510953618165948,10,74,100,141,264
30977,0.3216786390565174,15,68,192,665,1101
30978,0.4600431193245758,6,6,14,45,171
30979,1.0129678430668112,0,4,4,135,807
30980,0.1741652645854436,67,383,1065,2861,5701
30981,0.1096757045598903,30,220,556,2072,5145
30982,1.2862696832910407,0,2,3,8,26
30983,1.212923551388758,0,3,3,19,103
30984,0.1169241655496507,16,157,362,1614,4959
30985,0.0662496342646261,38,226,734,2473,5529
30986,0.9967290517207156,1,1,1,27,87
30987,0.8957594052252594,4,10,10,27,201
30988,0.6274687772863258,3,16,18,76,390
30989,0.0935245111482824,21,110,271,612,889
30990,0.3088131225348529,3,28,35,45,82
