,latitude,longitude,Geo Point
523,48.0414908,7.1748407,"48.0414908,7.1748407"
524,48.0580062,7.2334758,"48.0580062,7.2334758"
525,47.6270174,7.2392493,"47.6270174,7.2392493"
526,47.6764322,7.2685712,"47.6764322,7.2685712"
527,47.6349313,7.4872561,"47.6349313,7.4872561"
528,47.737691,7.417979,"47.737691,7.417979"
529,48.0816399,7.3453397,"48.0816399,7.3453397"
530,47.6986924,7.3044703,"47.6986924,7.3044703"
531,49.2074907,5.6398079,"49.2074907,5.6398079"
532,48.765749,5.58861,"48.765749,5.58861"
533,48.7972181,5.5387053,"48.7972181,5.5387053"
534,50.0234644,4.7266156,"50.0234644,4.7266156"
535,49.695024,4.930373,"49.695024,4.930373"
536,49.6973135,4.794973,"49.6973135,4.794973"
537,49.986048,4.6926,"49.986048,4.6926"
538,49.767915,4.724952,"49.767915,4.724952"
539,49.4847322,3.9105811,"49.4847322,3.9105811"
540,49.3466786,3.9906699,"49.3466786,3.9906699"
541,49.0647826,4.043689,"49.0647826,4.043689"
542,49.046289,3.959798,"49.046289,3.959798"
543,49.2336853,4.0224927,"49.2336853,4.0224927"
544,48.3671987,6.8769607,"48.3671987,6.8769607"
545,48.016363,6.598855,"48.016363,6.598855"
546,48.1796129,5.890633,"48.1796129,5.890633"
547,48.10976,5.1346,"48.10976,5.1346"
548,48.90058,6.050842,"48.90058,6.050842"
549,48.843367,6.071489,"48.843367,6.071489"
550,48.6023732,6.1031502,"48.6023732,6.1031502"
551,48.6147666,6.1078904,"48.6147666,6.1078904"
552,48.645478,6.1797255,"48.645478,6.1797255"
553,48.4139874,6.8102635,"48.4139874,6.8102635"
554,48.3583428,5.6904018,"48.3583428,5.6904018"
555,48.588233,6.49727,"48.588233,6.49727"
556,48.60563,6.350457,"48.60563,6.350457"
557,48.63533929,6.31286037,"48.63533929,6.31286037"
558,48.711721,5.9803654,"48.711721,5.9803654"
559,48.679018,5.880615,"48.679018,5.880615"
560,48.689861,6.174583,"48.689861,6.174583"
561,48.514433,3.728887,"48.514433,3.728887"
562,48.8830205,2.854057,"48.8830205,2.854057"
563,49.038224,3.409514,"49.038224,3.409514"
564,48.9919109,3.3644624,"48.9919109,3.3644624"
565,48.9738082,3.2200172,"48.9738082,3.2200172"
566,48.874953,2.639986,"48.874953,2.639986"
567,48.8139949,3.0423421,"48.8139949,3.0423421"
568,48.733976,2.868099,"48.733976,2.868099"
569,48.926637,2.519019,"48.926637,2.519019"
570,48.897109,2.506475,"48.897109,2.506475"
571,48.908159,2.517109,"48.908159,2.517109"
572,48.823182,2.579828,"48.823182,2.579828"
573,48.876742,2.358424,"48.876742,2.358424"
574,48.869856,2.78272,"48.869856,2.78272"
575,50.61432,3.03432,"50.61432,3.03432"
576,47.3388167,0.6528244,"47.3388167,0.6528244"
577,46.09402,-0.95168,"46.09402,-0.95168"
578,47.53763,6.9785,"47.53763,6.9785"
579,47.5262,6.9988,"47.5262,6.9988"
580,48.83917,2.38278,"48.83917,2.38278"
581,43.0496,-0.599962,"43.0496,-0.599962"
582,43.594787,3.924623,"43.594787,3.924623"
583,43.81681,4.50768,"43.81681,4.50768"
584,42.4199665,1.9771166,"42.4199665,1.9771166"
585,42.5020902,2.1131379,"42.5020902,2.1131379"
586,42.567023,2.3230869,"42.567023,2.3230869"
587,42.6481368,2.5276163,"42.6481368,2.5276163"
588,42.5269437,3.0782319,"42.5269437,3.0782319"
589,42.696292,2.879779,"42.696292,2.879779"
590,43.9698002,3.0166261,"43.9698002,3.0166261"
591,44.013981,2.9673744,"44.013981,2.9673744"
592,45.766947,3.134163,"45.766947,3.134163"
593,43.6086972,3.1495688,"43.6086972,3.1495688"
594,43.7095814,3.1948986,"43.7095814,3.1948986"
595,43.8685236,3.1097221,"43.8685236,3.1097221"
596,43.315653,3.4253562,"43.315653,3.4253562"
597,43.23369,3.0510465,"43.23369,3.0510465"
598,43.33633,3.218873,"43.33633,3.218873"
599,43.5371273,4.140338,"43.5371273,4.140338"
600,43.5709008,4.1912102,"43.5709008,4.1912102"
601,43.9073195,4.2066687,"43.9073195,4.2066687"
602,43.9501684,4.2149416,"43.9501684,4.2149416"
603,43.9926943,4.187634,"43.9926943,4.187634"
604,44.2554362,3.9758497,"44.2554362,3.9758497"
605,44.3471626,3.9516407,"44.3471626,3.9516407"
606,44.5934829,3.9042849,"44.5934829,3.9042849"
607,43.739877,4.218842,"43.739877,4.218842"
608,43.7583991,4.2683101,"43.7583991,4.2683101"
609,43.7884886,4.3033268,"43.7884886,4.3033268"
610,43.5007687,3.7994505,"43.5007687,3.7994505"
611,43.6354383,3.9628994,"43.6354383,3.9628994"
612,43.834554,5.043613,"43.834554,5.043613"
613,44.0053909,4.8756182,"44.0053909,4.8756182"
614,44.137304,4.819594,"44.137304,4.819594"
615,43.9419,4.805281,"43.9419,4.805281"
616,44.3164984,5.8189832,"44.3164984,5.8189832"
617,44.4246573,5.7184201,"44.4246573,5.7184201"
618,44.7909802,6.5564162,"44.7909802,6.5564162"
619,45.20797,5.41005,"45.20797,5.41005"
620,43.610951,7.12609,"43.610951,7.12609"
621,43.585784,7.119498,"43.585784,7.119498"
622,43.570896,7.11144,"43.570896,7.11144"
623,43.4349641,6.8921036,"43.4349641,6.8921036"
624,43.42356,6.769083,"43.42356,6.769083"
625,43.432032,6.732941,"43.432032,6.732941"
626,43.7920239,7.3800257,"43.7920239,7.3800257"
627,43.767846,7.366807,"43.767846,7.366807"
628,43.7221842,7.3568031,"43.7221842,7.3568031"
629,43.706651,7.331545,"43.706651,7.331545"
630,43.1449352,6.0687663,"43.1449352,6.0687663"
631,43.298475,6.2248459,"43.298475,6.2248459"
632,43.2364281,6.0856855,"43.2364281,6.0856855"
633,43.116959,5.876966,"43.116959,5.876966"
634,43.185509,5.703858,"43.185509,5.703858"
635,43.340223,5.2569415,"43.340223,5.2569415"
636,43.409655,5.253822,"43.409655,5.253822"
637,43.580704,5.000264,"43.580704,5.000264"
638,43.2846765,5.5155698,"43.2846765,5.5155698"
639,43.2905165,5.4413152,"43.2905165,5.4413152"
640,43.9247771,5.8923199,"43.9247771,5.8923199"
641,44.0615651,5.9973734,"44.0615651,5.9973734"
642,45.434151,6.007917,"45.434151,6.007917"
643,45.184877,5.78474,"45.184877,5.78474"
644,45.4383566,5.4281009,"45.4383566,5.4281009"
645,46.018805,6.9204119,"46.018805,6.9204119"
646,46.0324983,6.9326694,"46.0324983,6.9326694"
647,45.9505693,6.8991603,"45.9505693,6.8991603"
648,45.9394594,6.888753,"45.9394594,6.888753"
649,45.9630307,5.8315162,"45.9630307,5.8315162"
650,46.2512825,6.3282335,"46.2512825,6.3282335"
651,45.954008,5.342388,"45.954008,5.342388"
652,46.2134803,5.4540677,"46.2134803,5.4540677"
653,45.277542,6.354716,"45.277542,6.354716"
654,45.6305461,6.3140556,"45.6305461,6.3140556"
655,45.594432,6.2588584,"45.594432,6.2588584"
656,45.5038935,5.7319345,"45.5038935,5.7319345"
657,45.3530978,6.3028277,"45.3530978,6.3028277"
658,45.5437225,6.3067175,"45.5437225,6.3067175"
659,45.648502,5.9033389,"45.648502,5.9033389"
660,45.688161,5.909371,"45.688161,5.909371"
661,45.042866,3.892421,"45.042866,3.892421"
662,45.784543,3.288269,"45.784543,3.288269"
663,45.6139737,3.2178245,"45.6139737,3.2178245"
664,45.7387697,3.1681196,"45.7387697,3.1681196"
665,46.0147884,3.1982621,"46.0147884,3.1982621"
666,45.939486,3.1601248,"45.939486,3.1601248"
667,45.889965,3.120498,"45.889965,3.120498"
668,46.126979,3.430448,"46.126979,3.430448"
669,45.7058114,4.8525663,"45.7058114,4.8525663"
670,45.8857125,4.125231,"45.8857125,4.125231"
671,45.297596,4.139602,"45.297596,4.139602"
672,45.4041516,4.360686,"45.4041516,4.360686"
673,45.4371122,4.3782267,"45.4371122,4.3782267"
674,46.2130321,4.7728891,"46.2130321,4.7728891"
675,46.302572,4.824887,"46.302572,4.824887"
676,46.6406445,4.874316,"46.6406445,4.874316"
677,45.925911,4.948846,"45.925911,4.948846"
678,45.638109,5.099896,"45.638109,5.099896"
679,45.6658584,4.8531349,"45.6658584,4.8531349"
680,45.748476,4.825733,"45.748476,4.825733"
681,45.8751815,4.6451164,"45.8751815,4.6451164"
682,45.8591831,4.7182413,"45.8591831,4.7182413"
683,45.7774345,4.7541523,"45.7774345,4.7541523"
684,45.7684995,4.7484432,"45.7684995,4.7484432"
685,45.7657162,4.7795238,"45.7657162,4.7795238"
686,45.7967409,4.7600288,"45.7967409,4.7600288"
687,45.8714911,4.4927781,"45.8714911,4.4927781"
688,45.833299,4.618319,"45.833299,4.618319"
689,45.8729618,4.7252221,"45.8729618,4.7252221"
690,46.0621952,4.7188908,"46.0621952,4.7188908"
691,45.939304,4.719807,"45.939304,4.719807"
692,45.888352,4.804265,"45.888352,4.804265"
693,45.8486737,4.8294786,"45.8486737,4.8294786"
694,45.779938,4.80396,"45.779938,4.80396"
695,47.155884,6.2706173,"47.155884,6.2706173"
696,47.2097669,6.1013089,"47.2097669,6.1013089"
697,47.353937,6.359603,"47.353937,6.359603"
698,47.1525633,5.7246607,"47.1525633,5.7246607"
699,47.0587683,5.8208121,"47.0587683,5.8208121"
700,47.1637546,5.8887804,"47.1637546,5.8887804"
701,46.857596,6.157767,"46.857596,6.157767"
702,46.8594671,5.923584,"46.8594671,5.923584"
703,46.7988928,5.1794099,"46.7988928,5.1794099"
704,46.8512109,4.7750693,"46.8512109,4.7750693"
705,47.1755556,4.9715685,"47.1755556,4.9715685"
706,47.85938,3.97355,"47.85938,3.97355"
707,47.3734427,4.7410755,"47.3734427,4.7410755"
708,47.3270025,4.8105362,"47.3270025,4.8105362"
709,47.3265197,4.9274603,"47.3265197,4.9274603"
710,46.561346,3.338842,"46.561346,3.338842"
711,46.6592073,3.2469557,"46.6592073,3.2469557"
712,47.0767837,3.0940304,"47.0767837,3.0940304"
713,47.2420755,3.0065175,"47.2420755,3.0065175"
714,47.2821696,2.9660634,"47.2821696,2.9660634"
715,46.4851604,3.9876537,"46.4851604,3.9876537"
716,46.9548746,4.2929079,"46.9548746,4.2929079"
717,46.8334607,4.3601911,"46.8334607,4.3601911"
718,46.765343,4.499513,"46.765343,4.499513"
719,47.0429987,3.0858769,"47.0429987,3.0858769"
721,48.342078,2.3789793,"48.342078,2.3789793"
722,48.3326884,2.6924552,"48.3326884,2.6924552"
723,47.981058,3.731036,"47.981058,3.731036"
724,47.973843,3.393082,"47.973843,3.393082"
725,48.0850129,3.2869251,"48.0850129,3.2869251"
726,48.1386835,3.2904186,"48.1386835,3.2904186"
727,48.342425,3.071655,"48.342425,3.071655"
728,48.3864547,2.8424649,"48.3864547,2.8424649"
729,48.4870771,2.6950059,"48.4870771,2.6950059"
730,48.667179,2.547798,"48.667179,2.547798"
731,48.370847,2.3871153,"48.370847,2.3871153"
732,48.43495,2.37636,"48.43495,2.37636"
733,48.532114,2.371274,"48.532114,2.371274"
734,48.5709075,2.433165,"48.5709075,2.433165"
735,43.2352119,-1.3048922,"43.2352119,-1.3048922"
736,43.6603331,-1.1901703,"43.6603331,-1.1901703"
737,43.720472,-1.050301,"43.720472,-1.050301"
738,44.033565,-0.90864,"44.033565,-0.90864"
739,43.4993785,-1.3005564,"43.4993785,-1.3005564"
740,43.5245425,-0.9108149,"43.5245425,-0.9108149"
741,43.10037,-0.042174,"43.10037,-0.042174"
742,43.1836066,0.2389703,"43.1836066,0.2389703"
743,44.975877,2.6316644,"44.975877,2.6316644"
744,44.887025,2.2403887,"44.887025,2.2403887"
745,44.9641658,2.1929167,"44.9641658,2.1929167"
746,44.9106891,2.3644474,"44.9106891,2.3644474"
747,45.7947707,3.048557,"45.7947707,3.048557"
748,46.5363284,2.6107538,"46.5363284,2.6107538"
749,46.1483796,3.1393877,"46.1483796,3.1393877"
750,46.338101,2.596159,"46.338101,2.596159"
751,43.4752405,1.5776454,"43.4752405,1.5776454"
752,44.1021631,0.9333201,"44.1021631,0.9333201"
753,44.048782,2.152401,"44.048782,2.152401"
754,43.696179,1.567731,"43.696179,1.567731"
755,43.7512472,1.6198753,"43.7512472,1.6198753"
756,43.1123875,2.2892273,"43.1123875,2.2892273"
757,43.1304633,2.3212626,"43.1304633,2.3212626"
758,43.1999609,2.7699635,"43.1999609,2.7699635"
759,43.312292,1.95039,"43.312292,1.95039"
760,44.347498,2.0364594,"44.347498,2.0364594"
761,44.0919078,1.4448012,"44.0919078,1.4448012"
762,44.603515,2.037355,"44.603515,2.037355"
763,43.6840517,1.4018103,"43.6840517,1.4018103"
764,44.0403503,1.1143954,"44.0403503,1.1143954"
765,44.0882672,0.9716854,"44.0882672,0.9716854"
766,44.1117317,0.8915743,"44.1117317,0.8915743"
767,43.6450204,1.5240482,"43.6450204,1.5240482"
768,43.617185,1.089829,"43.617185,1.089829"
769,43.5170958,1.5422774,"43.5170958,1.5422774"
770,42.969746,1.607147,"42.969746,1.607147"
771,42.7862854,1.6862985,"42.7862854,1.6862985"
772,42.6594883,1.8371278,"42.6594883,1.8371278"
773,42.4590464,1.9045027,"42.4590464,1.9045027"
774,43.603734,1.334221,"43.603734,1.334221"
775,43.527904,1.389243,"43.527904,1.389243"
776,43.433361,1.426079,"43.433361,1.426079"
777,43.348993,1.468831,"43.348993,1.468831"
778,44.014387,1.341496,"44.014387,1.341496"
779,43.105034,0.729104,"43.105034,0.729104"
780,43.1962069,1.0167558,"43.1962069,1.0167558"
781,43.212834,1.083106,"43.212834,1.083106"
782,48.7715403,2.4352763,"48.7715403,2.4352763"
783,46.0795307,2.0890801,"46.0795307,2.0890801"
784,46.1230257,2.0229244,"46.1230257,2.0229244"
785,46.0941348,1.585556,"46.0941348,1.585556"
786,46.1741863,1.8793855,"46.1741863,1.8793855"
787,46.4397694,1.5521707,"46.4397694,1.5521707"
788,44.9056892,0.942795,"44.9056892,0.942795"
789,45.1234881,0.856103,"45.1234881,0.856103"
790,45.1383083,0.8082195,"45.1383083,0.8082195"
791,45.1839595,0.628305,"45.1839595,0.628305"
792,44.9512118,1.9317113,"44.9512118,1.9317113"
793,45.2647335,1.4068293,"45.2647335,1.4068293"
794,45.5302313,2.1640905,"45.5302313,2.1640905"
795,45.4023816,2.0651243,"45.4023816,2.0651243"
796,45.5574383,2.3143439,"45.5574383,2.3143439"
797,45.8726435,0.716894,"45.8726435,0.716894"
798,45.6212964,1.2123135,"45.6212964,1.2123135"
799,45.6338338,1.130859,"45.6338338,1.130859"
800,45.8813844,0.9004849,"45.8813844,0.9004849"
801,45.8781476,0.9523481,"45.8781476,0.9523481"
802,45.7783702,1.2049024,"45.7783702,1.2049024"
803,45.836089,1.267356,"45.836089,1.267356"
804,47.2591762,-1.5452842,"47.2591762,-1.5452842"
805,47.249142,-1.5224436,"47.249142,-1.5224436"
806,44.503019,0.168044,"44.503019,0.168044"
807,44.486631,0.9412277,"44.486631,0.9412277"
808,44.3799858,0.8029779,"44.3799858,0.8029779"
809,44.2875163,0.7497189,"44.2875163,0.7497189"
810,44.2328145,0.6758568,"44.2328145,0.6758568"
811,44.9288345,-0.4963844,"44.9288345,-0.4963844"
812,44.89717,-0.31686,"44.89717,-0.31686"
813,45.03661,-0.13169,"45.03661,-0.13169"
814,45.8873947,0.1094107,"45.8873947,0.1094107"
815,45.3982987,0.1380013,"45.3982987,0.1380013"
816,45.8244091,0.4535528,"45.8244091,0.4535528"
817,44.583292,-0.0920127,"44.583292,-0.0920127"
818,44.5801152,-0.1452784,"44.5801152,-0.1452784"
819,44.6054306,-0.3215775,"44.6054306,-0.3215775"
820,44.6489664,-0.3589057,"44.6489664,-0.3589057"
821,44.7168571,-0.5057172,"44.7168571,-0.5057172"
822,44.636924,-1.14295,"44.636924,-1.14295"
823,44.640454,-1.06906,"44.640454,-1.06906"
824,44.8870124,-0.609445,"44.8870124,-0.609445"
825,47.2948034,1.768094,"47.2948034,1.768094"
826,47.2688835,1.8765238,"47.2688835,1.8765238"
827,46.9477388,2.9485731,"46.9477388,2.9485731"
828,46.6295123,2.5865708,"46.6295123,2.5865708"
829,47.2549836,1.6459424,"47.2549836,1.6459424"
830,47.094145,2.394255,"47.094145,2.394255"
831,47.3883857,1.9222038,"47.3883857,1.9222038"
832,47.1756905,2.1625062,"47.1756905,2.1625062"
833,47.3554468,1.7390137,"47.3554468,1.7390137"
834,46.6517702,0.3730275,"46.6517702,0.3730275"
835,46.682044,0.3816535,"46.682044,0.3816535"
836,46.818594,0.549279,"46.818594,0.549279"
837,47.2869126,1.3838369,"47.2869126,1.3838369"
838,47.3349004,1.1333044,"47.3349004,1.1333044"
839,47.4987491,0.7932851,"47.4987491,0.7932851"
840,47.9921032,1.2433542,"47.9921032,1.2433542"
841,47.4502088,1.0499661,"47.4502088,1.0499661"
842,47.3541741,0.6675586,"47.3541741,0.6675586"
843,47.324114,0.410557,"47.324114,0.410557"
844,47.2377076,0.867867,"47.2377076,0.867867"
845,48.85348,2.34545,"48.85348,2.34545"
846,48.748143,2.3126207,"48.748143,2.3126207"
847,48.748163,2.372792,"48.748163,2.372792"
848,48.564776,2.171207,"48.564776,2.171207"
849,48.800768,2.402229,"48.800768,2.402229"
850,48.514244,2.215854,"48.514244,2.215854"
851,48.436661,2.159468,"48.436661,2.159468"
852,48.0808761,1.8833705,"48.0808761,1.8833705"
853,43.5730877,1.4195801,"43.5730877,1.4195801"
854,45.6711292,-0.1777613,"45.6711292,-0.1777613"
855,45.684682,-0.326112,"45.684682,-0.326112"
856,44.8978327,-0.4939737,"44.8978327,-0.4939737"
857,45.5780767,-0.5389124,"45.5780767,-0.5389124"
858,45.8759277,-0.6778775,"45.8759277,-0.6778775"
859,47.397422,-0.275818,"47.397422,-0.275818"
860,47.3625386,-0.2205371,"47.3625386,-0.2205371"
861,47.1254181,-0.1482834,"47.1254181,-0.1482834"
862,46.9852442,-0.2097941,"46.9852442,-0.2097941"
863,46.6653044,-1.2319718,"46.6653044,-1.2319718"
864,46.1768857,-0.4687544,"46.1768857,-0.4687544"
865,45.9930002,-1.0274305,"45.9930002,-1.0274305"
866,46.108057,-1.1154503,"46.108057,-1.1154503"
867,47.3744471,-1.019712,"47.3744471,-1.019712"
868,47.5039036,-0.5194782,"47.5039036,-0.5194782"
869,47.3021502,-1.8466771,"47.3021502,-1.8466771"
870,47.2835196,-2.3648441,"47.2835196,-2.3648441"
871,46.983705,-1.316236,"46.983705,-1.316236"
872,47.0582602,-1.253301,"47.0582602,-1.253301"
873,47.143831,-1.346898,"47.143831,-1.346898"
874,47.0469634,-1.9551942,"47.0469634,-1.9551942"
875,47.1057704,-1.8650604,"47.1057704,-1.8650604"
876,47.369334,-1.177763,"47.369334,-1.177763"
877,47.3135164,-1.3506694,"47.3135164,-1.3506694"
878,47.2651143,-1.4409626,"47.2651143,-1.4409626"
879,47.2040872,-1.6603088,"47.2040872,-1.6603088"
880,47.1971227,-1.5943634,"47.1971227,-1.5943634"
881,47.1932425,-1.5495445,"47.1932425,-1.5495445"
882,48.155501,-0.397338,"48.155501,-0.397338"
883,48.14149,-0.5506416,"48.14149,-0.5506416"
884,48.5314637,-1.8505895,"48.5314637,-1.8505895"
885,48.41609,-1.72792,"48.41609,-1.72792"
886,48.2742219,-1.6674886,"48.2742219,-1.6674886"
887,48.2394802,-1.6541804,"48.2394802,-1.6541804"
888,47.6831803,-2.4496002,"47.6831803,-2.4496002"
889,47.5369524,-3.1363795,"47.5369524,-3.1363795"
890,47.7990019,-3.2857467,"47.7990019,-3.2857467"
891,47.7359877,-3.0860172,"47.7359877,-3.0860172"
892,48.5647064,-3.7100572,"48.5647064,-3.7100572"
893,48.496002,-4.082181,"48.496002,-4.082181"
894,48.4263093,-4.3074515,"48.4263093,-4.3074515"
895,47.994455,-4.092103,"47.994455,-4.092103"
896,48.77694,-3.0460958,"48.77694,-3.0460958"
897,48.669204,-3.196269,"48.669204,-3.196269"
898,48.6243578,-3.1742524,"48.6243578,-3.1742524"
899,48.3646275,-3.4763815,"48.3646275,-3.4763815"
900,48.2780022,-3.5622173,"48.2780022,-3.5622173"
901,48.5074212,-2.3313716,"48.5074212,-2.3313716"
902,48.508585,-2.8925136,"48.508585,-2.8925136"
903,48.46606,-2.511546,"48.46606,-2.511546"
904,48.50758,-2.765,"48.50758,-2.765"
905,47.8099229,7.101046,"47.8099229,7.101046"
906,48.1094359,-1.3208165,"48.1094359,-1.3208165"
907,48.2089042,-1.6307622,"48.2089042,-1.6307622"
908,47.8321302,-1.3137943,"47.8321302,-1.3137943"
909,47.9132599,-1.3898439,"47.9132599,-1.3898439"
910,48.6902445,-1.3700755,"48.6902445,-1.3700755"
911,48.846329,-0.882884,"48.846329,-0.882884"
912,48.744785,-0.573216,"48.744785,-0.573216"
913,48.8340495,-1.225559,"48.8340495,-1.225559"
914,49.226834,-1.050339,"49.226834,-1.050339"
915,49.042928,-1.441726,"49.042928,-1.441726"
916,49.087102,0.595634,"49.087102,0.595634"
917,48.9237487,-0.0984574,"48.9237487,-0.0984574"
918,49.3174381,0.8383198,"49.3174381,0.8383198"
919,49.716044,1.098441,"49.716044,1.098441"
920,49.7917558,1.1103434,"49.7917558,1.1103434"
921,49.8717479,1.0666642,"49.8717479,1.0666642"
922,49.5820461,0.2157828,"49.5820461,0.2157828"
923,49.5059181,0.192085,"49.5059181,0.192085"
924,49.759277,0.375287,"49.759277,0.375287"
925,49.5914657,0.48482,"49.5914657,0.48482"
926,49.598964,1.106184,"49.598964,1.106184"
927,49.302766,1.00993,"49.302766,1.00993"
928,43.620318,6.974114,"43.620318,6.974114"
929,47.686945,0.2657714,"47.686945,0.2657714"
930,48.2672964,0.6944581,"48.2672964,0.6944581"
931,48.0285239,0.3656778,"48.0285239,0.3656778"
932,48.1818735,-0.1289696,"48.1818735,-0.1289696"
933,48.1076766,0.0262592,"48.1076766,0.0262592"
934,48.1812341,0.1913397,"48.1812341,0.1913397"
935,48.0735988,1.1270043,"48.0735988,1.1270043"
936,48.4482023,1.4813128,"48.4482023,1.4813128"
937,48.725758,2.261254,"48.725758,2.261254"
938,48.7020364,2.2943957,"48.7020364,2.2943957"
939,48.7590575,2.192119,"48.7590575,2.192119"
940,48.8106338,1.7647546,"48.8106338,1.7647546"
941,48.7990666,2.0733739,"48.7990666,2.0733739"
942,48.7969381,2.1540156,"48.7969381,2.1540156"
943,48.8079884,2.2409045,"48.8079884,2.2409045"
944,48.8181959,2.2920988,"48.8181959,2.2920988"
945,47.2259417,6.0673029,"47.2259417,6.0673029"
946,49.0039213,0.8548621,"49.0039213,0.8548621"
947,48.9884615,1.035014,"48.9884615,1.035014"
948,48.9253816,1.4435896,"48.9253816,1.4435896"
949,48.9329014,2.0413676,"48.9329014,2.0413676"
950,48.9456394,2.1443153,"48.9456394,2.1443153"
951,48.9379523,2.1575173,"48.9379523,2.1575173"
952,48.90122,2.2158277,"48.90122,2.2158277"
953,48.913408,2.257909,"48.913408,2.257909"
954,48.8067323,2.1511693,"48.8067323,2.1511693"
955,48.9032098,2.0733132,"48.9032098,2.0733132"
956,48.8677671,2.0509372,"48.8677671,2.0509372"
957,48.8610361,2.1230176,"48.8610361,2.1230176"
958,48.88351,2.2335,"48.88351,2.2335"
959,48.85645,2.21636,"48.85645,2.21636"
960,48.81213,2.18785,"48.81213,2.18785"
961,48.83688,2.15255,"48.83688,2.15255"
962,48.9841,1.74731,"48.9841,1.74731"
963,48.97931,1.78532,"48.97931,1.78532"
964,48.99244,1.84579,"48.99244,1.84579"
965,48.97095,2.02771,"48.97095,2.02771"
966,49.28512,1.78455,"49.28512,1.78455"
967,48.9058,2.28324,"48.9058,2.28324"
968,48.877983,2.284516,"48.877983,2.284516"
969,47.1903914,-1.4957437,"47.1903914,-1.4957437"
970,50.0911265,3.4489955,"50.0911265,3.4489955"
971,50.3557,3.27738,"50.3557,3.27738"
972,50.36151,3.18829,"50.36151,3.18829"
973,50.4970516,2.8930903,"50.4970516,2.8930903"
974,50.4713812,2.8751938,"50.4713812,2.8751938"
975,50.4278,3.05977,"50.4278,3.05977"
976,50.4223266,2.8556769,"50.4223266,2.8556769"
